u,v,key,osmid,name,highway,oneway,length,geometry_wkt
10251708923,10251708939,0,"[1120875781, 1120875782]",nan,residential,False,131.69137532883502,"LINESTRING (-70.0512873 -15.8251331, -70.0513657 -15.8255455, -70.0512555 -15.8255857, -70.0510892 -15.825646, -70.0508907 -15.8256954, -70.0506024 -15.8257538)"
10251708932,10251708958,0,1120875783,nan,residential,False,37.64293993764136,"LINESTRING (-70.0520744 -15.8247867, -70.0517383 -15.8246865)"
10251708932,10251708934,0,1120875782,nan,residential,False,36.71289814733102,"LINESTRING (-70.0520744 -15.8247867, -70.0520573 -15.8246528, -70.0520712 -15.8245381, -70.0520989 -15.8244629)"
10251708932,10251708946,0,1120875782,nan,residential,False,62.45951107284867,"LINESTRING (-70.0520744 -15.8247867, -70.0520997 -15.8248724, -70.0520927 -15.8249028, -70.0520734 -15.824931, -70.0516635 -15.8250345)"
10251708934,10251708945,0,1120875784,nan,residential,False,30.14840719821085,"LINESTRING (-70.0520989 -15.8244629, -70.0518435 -15.8243483)"
10251708934,8201105555,0,"[881864313, 1120875782]",nan,residential,False,99.7349941510082,"LINESTRING (-70.0520989 -15.8244629, -70.0521337 -15.8244155, -70.0522202 -15.8243416, -70.052366 -15.824277, -70.0524579 -15.8242052, -70.0524914 -15.8241757, -70.0525175 -15.8241658, -70.0526277 -15.8241581, -70.0529154 -15.8242135)"
10251708934,10251708932,0,1120875782,nan,residential,False,36.71289814733102,"LINESTRING (-70.0520989 -15.8244629, -70.0520712 -15.8245381, -70.0520573 -15.8246528, -70.0520744 -15.8247867)"
10251708935,10861555734,0,573310050,nan,residential,False,56.401928393891595,"LINESTRING (-70.0497714 -15.8232359, -70.0496407 -15.8237273)"
10251708935,10251708961,0,1120875784,nan,residential,False,52.45233010774993,"LINESTRING (-70.0497714 -15.8232359, -70.0502001 -15.8234648)"
10251708935,5587223802,0,573310050,nan,residential,False,50.2168336223912,"LINESTRING (-70.0497714 -15.8232359, -70.049791 -15.8231648, -70.0498809 -15.8229041, -70.0499052 -15.8228034)"
10251708936,10251708961,0,1120875785,nan,residential,False,52.91990163062364,"LINESTRING (-70.0503389 -15.823008, -70.0502001 -15.8234648)"
10251708936,5506663686,0,1165587407,nan,residential,False,93.04453095625912,"LINESTRING (-70.0503389 -15.823008, -70.0504341 -15.8230583, -70.0510879 -15.8234332)"
10251708936,5587223802,0,"[1167870036, 1165587407]",nan,residential,False,51.676869914316946,"LINESTRING (-70.0503389 -15.823008, -70.0502081 -15.822948, -70.0499052 -15.8228034)"
10251708937,10251708915,0,1120875780,nan,residential,False,66.44308436346766,"LINESTRING (-70.0502762 -15.8253652, -70.0496639 -15.8254653)"
10251708937,10251708914,0,1120875780,nan,residential,False,21.719988869807782,"LINESTRING (-70.0502762 -15.8253652, -70.0504742 -15.825322)"
10251708937,10251708951,0,1120875786,nan,residential,False,22.498927532584034,"LINESTRING (-70.0502762 -15.8253652, -70.0500844 -15.8252822)"
10251708938,5506663666,0,573310050,nan,residential,False,103.37604931981274,"LINESTRING (-70.0492924 -15.8250356, -70.0495322 -15.824135)"
10251708938,10251708960,0,1120875786,nan,residential,False,49.839947867822886,"LINESTRING (-70.0492924 -15.8250356, -70.0497316 -15.8251851)"
10251708938,10251708917,0,573310050,nan,residential,False,116.2921870960872,"LINESTRING (-70.0492924 -15.8250356, -70.0492613 -15.825157, -70.049025 -15.8260493)"
10251708939,10251708940,0,1120875788,nan,residential,False,48.75775293552443,"LINESTRING (-70.0506024 -15.8257538, -70.0505158 -15.8253233)"
10251708939,10251708923,0,"[1120875781, 1120875782]",nan,residential,False,131.69137532883502,"LINESTRING (-70.0506024 -15.8257538, -70.0508907 -15.8256954, -70.0510892 -15.825646, -70.0512555 -15.8255857, -70.0513657 -15.8255455, -70.0512873 -15.8251331)"
10251708939,10251708916,0,1120875781,nan,residential,False,115.4764735055819,"LINESTRING (-70.0506024 -15.8257538, -70.0501383 -15.8258618, -70.0495509 -15.8259883)"
10251708940,10251708942,0,1120875787,nan,residential,False,41.883178578478876,"LINESTRING (-70.0505158 -15.8253233, -70.0508991 -15.8252466)"
10251708940,10251708914,0,1120875787,nan,residential,False,4.452736599952447,"LINESTRING (-70.0505158 -15.8253233, -70.0504742 -15.825322)"
10251708940,10251708939,0,1120875788,nan,residential,False,48.75775293552443,"LINESTRING (-70.0505158 -15.8253233, -70.0506024 -15.8257538)"
10251708941,10251708959,0,1120875784,nan,residential,False,41.656890670457976,"LINESTRING (-70.0512101 -15.8240061, -70.0508708 -15.8238223)"
10251708941,10251708943,0,1120875784,nan,residential,False,65.90704569341372,"LINESTRING (-70.0512101 -15.8240061, -70.0517384 -15.824311)"
10251708941,10251708944,0,1120875789,nan,residential,False,19.379272489914467,"LINESTRING (-70.0512101 -15.8240061, -70.0511716 -15.8241764)"
10251708942,10251708923,0,1120875787,nan,residential,False,43.40518711780204,"LINESTRING (-70.0508991 -15.8252466, -70.0512873 -15.8251331)"
10251708942,10251708940,0,1120875787,nan,residential,False,41.883178578478876,"LINESTRING (-70.0508991 -15.8252466, -70.0505158 -15.8253233)"
10251708942,10251708947,0,1120875789,nan,residential,False,42.88007150325893,"LINESTRING (-70.0508991 -15.8252466, -70.0509839 -15.8248697)"
10251708943,10251708941,0,1120875784,nan,residential,False,65.90704569341372,"LINESTRING (-70.0517384 -15.824311, -70.0512101 -15.8240061)"
10251708943,10251708945,0,1120875784,nan,residential,False,11.984296236353655,"LINESTRING (-70.0517384 -15.824311, -70.0518435 -15.8243483)"
10251708943,10251708944,0,1120875790,nan,residential,False,62.45669121009793,"LINESTRING (-70.0517384 -15.824311, -70.0511716 -15.8241764)"
10251708944,10251708957,0,1120875789,nan,residential,False,39.22840475169904,"LINESTRING (-70.0511716 -15.8241764, -70.0510812 -15.8245183)"
10251708944,10251708941,0,1120875789,nan,residential,False,19.379272489914467,"LINESTRING (-70.0511716 -15.8241764, -70.0512101 -15.8240061)"
10251708944,10251708943,0,1120875790,nan,residential,False,62.45669121009793,"LINESTRING (-70.0511716 -15.8241764, -70.0517384 -15.824311)"
10251708945,10251708943,0,1120875784,nan,residential,False,11.984296236353655,"LINESTRING (-70.0518435 -15.8243483, -70.0517384 -15.824311)"
10251708945,10251708934,0,1120875784,nan,residential,False,30.14840719821085,"LINESTRING (-70.0518435 -15.8243483, -70.0520989 -15.8244629)"
10251708945,10251708958,0,1120875791,nan,residential,False,39.254120657662604,"LINESTRING (-70.0518435 -15.8243483, -70.0517383 -15.8246865)"
10251708946,10251708923,0,1120875782,nan,residential,False,41.712776934800246,"LINESTRING (-70.0516635 -15.8250345, -70.0512873 -15.8251331)"
10251708946,10251708958,0,1120875791,nan,residential,False,39.51463549667942,"LINESTRING (-70.0516635 -15.8250345, -70.0517383 -15.8246865)"
10251708946,10251708947,0,1120875792,nan,residential,False,74.977923811554,"LINESTRING (-70.0516635 -15.8250345, -70.0509839 -15.8248697)"
10251708946,10251708932,0,1120875782,nan,residential,False,62.45951107284868,"LINESTRING (-70.0516635 -15.8250345, -70.0520734 -15.824931, -70.0520927 -15.8249028, -70.0520997 -15.8248724, -70.0520744 -15.8247867)"
10251708947,10251708942,0,1120875789,nan,residential,False,42.88007150325893,"LINESTRING (-70.0509839 -15.8248697, -70.0508991 -15.8252466)"
10251708947,10251708957,0,1120875789,nan,residential,False,40.4366908859661,"LINESTRING (-70.0509839 -15.8248697, -70.0510812 -15.8245183)"
10251708947,10251708946,0,1120875792,nan,residential,False,74.977923811554,"LINESTRING (-70.0509839 -15.8248697, -70.0516635 -15.8250345)"
10251708948,10251708914,0,1120875780,nan,residential,False,60.97378455557474,"LINESTRING (-70.0506208 -15.8247921, -70.0504742 -15.825322)"
10251708948,10251708956,0,1120875780,nan,residential,False,42.71790272802487,"LINESTRING (-70.0506208 -15.8247921, -70.0507229 -15.8244207)"
10251708948,10251708949,0,1120875793,nan,residential,False,40.09170705847318,"LINESTRING (-70.0506208 -15.8247921, -70.0502612 -15.8246906)"
10251708949,10251708948,0,1120875793,nan,residential,False,40.09170705847318,"LINESTRING (-70.0502612 -15.8246906, -70.0506208 -15.8247921)"
10251708949,10251708951,0,1120875794,nan,residential,False,68.44816347971783,"LINESTRING (-70.0502612 -15.8246906, -70.0500844 -15.8252822)"
10251708949,10251708955,0,1120875794,nan,residential,False,41.67091460184548,"LINESTRING (-70.0502612 -15.8246906, -70.0503596 -15.824328)"
10251708950,10251708961,0,1120875784,nan,residential,False,41.23573622863709,"LINESTRING (-70.0505383 -15.8236427, -70.0502001 -15.8234648)"
10251708950,10251708959,0,1120875784,nan,residential,False,40.793919821927126,"LINESTRING (-70.0505383 -15.8236427, -70.0508708 -15.8238223)"
10251708950,10251708952,0,1120875794,nan,residential,False,23.568517898470102,"LINESTRING (-70.0505383 -15.8236427, -70.0504719 -15.8238448)"
10251708951,10251708960,0,1120875786,nan,residential,False,39.256729751792264,"LINESTRING (-70.0500844 -15.8252822, -70.0497316 -15.8251851)"
10251708951,10251708937,0,1120875786,nan,residential,False,22.498927532584034,"LINESTRING (-70.0500844 -15.8252822, -70.0502762 -15.8253652)"
10251708951,10251708949,0,1120875794,nan,residential,False,68.44816347971783,"LINESTRING (-70.0500844 -15.8252822, -70.0502612 -15.8246906)"
10251708952,10251708955,0,1120875794,nan,residential,False,55.05625490571735,"LINESTRING (-70.0504719 -15.8238448, -70.0503596 -15.824328)"
10251708952,10251708950,0,1120875794,nan,residential,False,23.568517898470102,"LINESTRING (-70.0504719 -15.8238448, -70.0505383 -15.8236427)"
10251708952,10251708953,0,1120875795,nan,residential,False,39.36677700555676,"LINESTRING (-70.0504719 -15.8238448, -70.0501277 -15.8237196)"
10251708953,10251708954,0,1120875785,nan,residential,False,59.16551139723368,"LINESTRING (-70.0501277 -15.8237196, -70.0499828 -15.8242331)"
10251708953,10251708961,0,1120875785,nan,residential,False,29.372147663977362,"LINESTRING (-70.0501277 -15.8237196, -70.0502001 -15.8234648)"
10251708953,10251708952,0,1120875795,nan,residential,False,39.36677700555676,"LINESTRING (-70.0501277 -15.8237196, -70.0504719 -15.8238448)"
10251708954,5506663666,0,1120875783,nan,residential,False,49.42447289107169,"LINESTRING (-70.0499828 -15.8242331, -70.0495322 -15.824135)"
10251708954,10251708955,0,1120875783,nan,residential,False,41.66877975415797,"LINESTRING (-70.0499828 -15.8242331, -70.0503596 -15.824328)"
10251708954,10251708960,0,1120875785,nan,residential,False,109.21559663694464,"LINESTRING (-70.0499828 -15.8242331, -70.0497316 -15.8251851)"
10251708954,10251708953,0,1120875785,nan,residential,False,59.16551139723368,"LINESTRING (-70.0499828 -15.8242331, -70.0501277 -15.8237196)"
10251708955,10251708954,0,1120875783,nan,residential,False,41.66877975415797,"LINESTRING (-70.0503596 -15.824328, -70.0499828 -15.8242331)"
10251708955,10251708956,0,1120875783,nan,residential,False,40.209853218097216,"LINESTRING (-70.0503596 -15.824328, -70.0507229 -15.8244207)"
10251708955,10251708949,0,1120875794,nan,residential,False,41.67091460184548,"LINESTRING (-70.0503596 -15.824328, -70.0502612 -15.8246906)"
10251708955,10251708952,0,1120875794,nan,residential,False,55.05625490571735,"LINESTRING (-70.0503596 -15.824328, -70.0504719 -15.8238448)"
10251708956,10251708948,0,1120875780,nan,residential,False,42.71790272802487,"LINESTRING (-70.0507229 -15.8244207, -70.0506208 -15.8247921)"
10251708956,10251708955,0,1120875783,nan,residential,False,40.209853218097216,"LINESTRING (-70.0507229 -15.8244207, -70.0503596 -15.824328)"
10251708956,10251708957,0,1120875783,nan,residential,False,39.83800893386306,"LINESTRING (-70.0507229 -15.8244207, -70.0510812 -15.8245183)"
10251708956,10251708959,0,1120875780,nan,residential,False,68.44141747070928,"LINESTRING (-70.0507229 -15.8244207, -70.0508426 -15.8239025, -70.0508708 -15.8238223)"
10251708957,10251708956,0,1120875783,nan,residential,False,39.83800893386306,"LINESTRING (-70.0510812 -15.8245183, -70.0507229 -15.8244207)"
10251708957,10251708958,0,1120875783,nan,residential,False,72.74264168469315,"LINESTRING (-70.0510812 -15.8245183, -70.0517383 -15.8246865)"
10251708957,10251708947,0,1120875789,nan,residential,False,40.4366908859661,"LINESTRING (-70.0510812 -15.8245183, -70.0509839 -15.8248697)"
10251708957,10251708944,0,1120875789,nan,residential,False,39.22840475169904,"LINESTRING (-70.0510812 -15.8245183, -70.0511716 -15.8241764)"
10251708958,10251708957,0,1120875783,nan,residential,False,72.74264168469315,"LINESTRING (-70.0517383 -15.8246865, -70.0510812 -15.8245183)"
10251708958,10251708932,0,1120875783,nan,residential,False,37.64293993764136,"LINESTRING (-70.0517383 -15.8246865, -70.0520744 -15.8247867)"
10251708958,10251708946,0,1120875791,nan,residential,False,39.51463549667942,"LINESTRING (-70.0517383 -15.8246865, -70.0516635 -15.8250345)"
10251708958,10251708945,0,1120875791,nan,residential,False,39.254120657662604,"LINESTRING (-70.0517383 -15.8246865, -70.0518435 -15.8243483)"
10251708959,10251708950,0,1120875784,nan,residential,False,40.793919821927126,"LINESTRING (-70.0508708 -15.8238223, -70.0505383 -15.8236427)"
10251708959,10251708941,0,1120875784,nan,residential,False,41.656890670457976,"LINESTRING (-70.0508708 -15.8238223, -70.0512101 -15.8240061)"
10251708959,10251708956,0,1120875780,nan,residential,False,68.44141747070928,"LINESTRING (-70.0508708 -15.8238223, -70.0508426 -15.8239025, -70.0507229 -15.8244207)"
10251708959,5506663686,0,1120875780,nan,residential,False,49.24918091641841,"LINESTRING (-70.0508708 -15.8238223, -70.0509257 -15.8236906, -70.0510879 -15.8234332)"
10251708960,10251708915,0,1120875785,nan,residential,False,31.987576626165886,"LINESTRING (-70.0497316 -15.8251851, -70.0496639 -15.8254653)"
10251708960,10251708954,0,1120875785,nan,residential,False,109.21559663694464,"LINESTRING (-70.0497316 -15.8251851, -70.0499828 -15.8242331)"
10251708960,10251708938,0,1120875786,nan,residential,False,49.839947867822886,"LINESTRING (-70.0497316 -15.8251851, -70.0492924 -15.8250356)"
10251708960,10251708951,0,1120875786,nan,residential,False,39.256729751792264,"LINESTRING (-70.0497316 -15.8251851, -70.0500844 -15.8252822)"
10251708961,10251708935,0,1120875784,nan,residential,False,52.45233010774993,"LINESTRING (-70.0502001 -15.8234648, -70.0497714 -15.8232359)"
10251708961,10251708950,0,1120875784,nan,residential,False,41.23573622863709,"LINESTRING (-70.0502001 -15.8234648, -70.0505383 -15.8236427)"
10251708961,10251708953,0,1120875785,nan,residential,False,29.372147663977362,"LINESTRING (-70.0502001 -15.8234648, -70.0501277 -15.8237196)"
10251708961,10251708936,0,1120875785,nan,residential,False,52.91990163062364,"LINESTRING (-70.0502001 -15.8234648, -70.0503389 -15.823008)"
10251708962,10844999846,0,683379362,nan,residential,False,247.00766145042513,"LINESTRING (-70.0486553 -15.8206557, -70.0485804 -15.820692, -70.048335 -15.8208618, -70.0483168 -15.8208648, -70.0482997 -15.8208616, -70.0482018 -15.8208003, -70.0481777 -15.8207926, -70.0481475 -15.8207939, -70.0480859 -15.8208285, -70.0468165 -15.8218322)"
10251708962,10841365595,0,"[1165563052, 1120875798]",nan,residential,False,56.57398333699608,"LINESTRING (-70.0486553 -15.8206557, -70.0486559 -15.8210679, -70.0487557 -15.8210783)"
10251708962,10251708977,0,1165563052,nan,residential,False,48.08314929734195,"LINESTRING (-70.0486553 -15.8206557, -70.0487852 -15.8206242, -70.048918 -15.8206293, -70.0490976 -15.8206609)"
10251708965,10251708968,0,1120875796,nan,residential,False,55.933725989476144,"LINESTRING (-70.0470889 -15.8236768, -70.0473557 -15.8232442)"
10251708968,10251708986,0,683379360,nan,residential,False,57.92206099120817,"LINESTRING (-70.0473557 -15.8232442, -70.0478772 -15.8233842)"
10251708968,10251708965,0,1120875796,nan,residential,False,55.933725989476144,"LINESTRING (-70.0473557 -15.8232442, -70.0470889 -15.8236768)"
10251708968,10251708995,0,1120875796,nan,residential,False,40.62825319379037,"LINESTRING (-70.0473557 -15.8232442, -70.0475802 -15.8229495)"
10251708968,5587223709,0,"[683379360, 1166012850]",nan,residential,False,220.31993725248793,"LINESTRING (-70.0473557 -15.8232442, -70.0471808 -15.8232807, -70.0470512 -15.8232719, -70.0469382 -15.823229, -70.0461969 -15.8223948, -70.0457844 -15.8226462)"
10251708969,10251708984,0,683379360,nan,residential,False,65.0472907134784,"LINESTRING (-70.0489213 -15.823667, -70.0483343 -15.8235145)"
10251708969,10251708990,0,683379360,nan,residential,False,45.544786780979116,"LINESTRING (-70.0489213 -15.823667, -70.0490781 -15.8232862)"
10251708969,10861555735,0,1167869032,nan,residential,False,56.90001247361136,"LINESTRING (-70.0489213 -15.823667, -70.0489596 -15.8236402, -70.0490132 -15.8236041, -70.0490467 -15.8235912, -70.0490682 -15.8235918, -70.0491098 -15.8235996, -70.0494231 -15.8236579)"
10251708969,10861555735,1,1167869032,nan,residential,False,154.0898915267406,"LINESTRING (-70.0489213 -15.823667, -70.0488549 -15.8240477, -70.0489515 -15.8240963, -70.0490655 -15.8241338, -70.0492969 -15.8241929, -70.0494231 -15.8236579)"
10251708970,10251708990,0,683379360,nan,residential,False,66.20583650714859,"LINESTRING (-70.0492166 -15.8227059, -70.0490781 -15.8232862)"
10251708970,10251709001,0,683379360,nan,residential,False,112.91194429687647,"LINESTRING (-70.0492166 -15.8227059, -70.0494097 -15.8217076)"
10251708970,8228625267,0,1165557863,nan,residential,False,50.06843919299963,"LINESTRING (-70.0492166 -15.8227059, -70.0496784 -15.822779)"
10251708971,10251708978,0,683379360,nan,residential,False,47.86627613645852,"LINESTRING (-70.0495365 -15.8207269, -70.0494687 -15.8211524)"
10251708971,10251708972,0,683379360,nan,residential,False,83.63343165959212,"LINESTRING (-70.0495365 -15.8207269, -70.0496546 -15.8199834)"
10251708971,10251708977,0,1165563052,nan,residential,False,47.52488469305195,"LINESTRING (-70.0495365 -15.8207269, -70.0490976 -15.8206609)"
10251708971,8228625285,0,1165563052,nan,residential,False,50.07595581314524,"LINESTRING (-70.0495365 -15.8207269, -70.0499975 -15.8208049)"
10251708972,10251708971,0,683379360,nan,residential,False,83.63343165959212,"LINESTRING (-70.0496546 -15.8199834, -70.0495365 -15.8207269)"
10251708972,10841365603,0,683379360,nan,residential,False,54.79007831192085,"LINESTRING (-70.0496546 -15.8199834, -70.0501547 -15.8200896)"
10251708972,10251708977,0,1120875797,nan,residential,False,118.8559056472294,"LINESTRING (-70.0496546 -15.8199834, -70.0494924 -15.8199546, -70.0493355 -15.8199786, -70.0492275 -15.8200333, -70.0490976 -15.8206609)"
10251708973,10841365603,0,884863084,nan,residential,False,16.391831208118365,"LINESTRING (-70.0501915 -15.8199465, -70.0501547 -15.8200896)"
10251708973,10841365598,0,884863084,nan,residential,False,15.752428531450335,"LINESTRING (-70.0501915 -15.8199465, -70.0501844 -15.819805)"
10251708973,9923630670,0,1082789728,nan,residential,False,8.871532655109014,"LINESTRING (-70.0501915 -15.8199465, -70.0502639 -15.8199854)"
10251708977,10251708971,0,1165563052,nan,residential,False,47.52488469305195,"LINESTRING (-70.0490976 -15.8206609, -70.0495365 -15.8207269)"
10251708977,10251708972,0,1120875797,nan,residential,False,118.8559056472294,"LINESTRING (-70.0490976 -15.8206609, -70.0492275 -15.8200333, -70.0493355 -15.8199786, -70.0494924 -15.8199546, -70.0496546 -15.8199834)"
10251708977,10251708962,0,1165563052,nan,residential,False,48.08314929734195,"LINESTRING (-70.0490976 -15.8206609, -70.048918 -15.8206293, -70.0487852 -15.8206242, -70.0486553 -15.8206557)"
10251708978,10251708980,0,683379360,nan,residential,False,50.213263011556876,"LINESTRING (-70.0494687 -15.8211524, -70.0493992 -15.821599)"
10251708978,10251708971,0,683379360,nan,residential,False,47.86627613645852,"LINESTRING (-70.0494687 -15.8211524, -70.0495365 -15.8207269)"
10251708978,10841365595,0,1120875798,nan,residential,False,76.72242147513126,"LINESTRING (-70.0494687 -15.8211524, -70.0487557 -15.8210783)"
10251708980,10251709001,0,683379360,nan,residential,False,12.127920193278133,"LINESTRING (-70.0493992 -15.821599, -70.0494097 -15.8217076)"
10251708980,10251708978,0,683379360,nan,residential,False,50.213263011556876,"LINESTRING (-70.0493992 -15.821599, -70.0494687 -15.8211524)"
10251708980,10251708982,0,1120875799,nan,residential,False,33.11605592336437,"LINESTRING (-70.0493992 -15.821599, -70.0490909 -15.8215723)"
10251708981,10251708982,0,1120875799,nan,residential,False,44.487411634874,"LINESTRING (-70.0486804 -15.8215084, -70.0490909 -15.8215723)"
10251708981,10251708989,0,1120875796,nan,residential,False,98.22329016600764,"LINESTRING (-70.0486804 -15.8215084, -70.0485437 -15.8216887, -70.048136 -15.8222197)"
10251708981,10841365595,0,1120875796,nan,residential,False,48.66900178866048,"LINESTRING (-70.0486804 -15.8215084, -70.0487189 -15.8213881, -70.0487557 -15.8210783)"
10251708982,10251708981,0,1120875799,nan,residential,False,44.487411634874,"LINESTRING (-70.0490909 -15.8215723, -70.0486804 -15.8215084)"
10251708982,10251708980,0,1120875799,nan,residential,False,33.11605592336437,"LINESTRING (-70.0490909 -15.8215723, -70.0493992 -15.821599)"
10251708982,10251708983,0,1120875800,nan,residential,False,117.01163913541379,"LINESTRING (-70.0490909 -15.8215723, -70.0485754 -15.8225004)"
10251708983,10251708992,0,1120875800,nan,residential,False,62.02571982254155,"LINESTRING (-70.0485754 -15.8225004, -70.0484775 -15.8230502)"
10251708983,10251708982,0,1120875800,nan,residential,False,117.01163913541379,"LINESTRING (-70.0485754 -15.8225004, -70.0490909 -15.8215723)"
10251708983,10251708989,0,1120875802,nan,residential,False,56.42661640415354,"LINESTRING (-70.0485754 -15.8225004, -70.048136 -15.8222197)"
10251708984,10251708986,0,683379360,nan,residential,False,51.00250072787048,"LINESTRING (-70.0483343 -15.8235145, -70.0478772 -15.8233842)"
10251708984,10251708969,0,683379360,nan,residential,False,65.0472907134784,"LINESTRING (-70.0483343 -15.8235145, -70.0489213 -15.823667)"
10251708984,10251708985,0,1120875800,nan,residential,False,40.222683970245846,"LINESTRING (-70.0483343 -15.8235145, -70.0482536 -15.8238678)"
10251708984,10251708991,0,1120875800,nan,residential,False,49.02171000685196,"LINESTRING (-70.0483343 -15.8235145, -70.0484669 -15.8230925)"
10251708985,10251708984,0,1120875800,nan,residential,False,40.222683970245846,"LINESTRING (-70.0482536 -15.8238678, -70.0483343 -15.8235145)"
10251708986,10251708968,0,683379360,nan,residential,False,57.92206099120817,"LINESTRING (-70.0478772 -15.8233842, -70.0473557 -15.8232442)"
10251708986,10251708984,0,683379360,nan,residential,False,51.00250072787048,"LINESTRING (-70.0478772 -15.8233842, -70.0483343 -15.8235145)"
10251708986,10251708994,0,1167863546,nan,residential,False,21.0534340874899,"LINESTRING (-70.0478772 -15.8233842, -70.0479782 -15.8232217)"
10251708989,10251708993,0,1120875796,nan,residential,False,50.5381871201277,"LINESTRING (-70.048136 -15.8222197, -70.0478562 -15.8225859)"
10251708989,10251708983,0,1120875802,nan,residential,False,56.42661640415354,"LINESTRING (-70.048136 -15.8222197, -70.0485754 -15.8225004)"
10251708989,10251708981,0,1120875796,nan,residential,False,98.22329016600764,"LINESTRING (-70.048136 -15.8222197, -70.0485437 -15.8216887, -70.0486804 -15.8215084)"
10251708990,10251708969,0,683379360,nan,residential,False,45.544786780979116,"LINESTRING (-70.0490781 -15.8232862, -70.0489213 -15.823667)"
10251708990,10251708970,0,683379360,nan,residential,False,66.20583650714859,"LINESTRING (-70.0490781 -15.8232862, -70.0492166 -15.8227059)"
10251708990,10251708991,0,1120875803,nan,residential,False,68.84322899116803,"LINESTRING (-70.0490781 -15.8232862, -70.0484669 -15.8230925)"
10251708991,10251708984,0,1120875800,nan,residential,False,49.02171000685196,"LINESTRING (-70.0484669 -15.8230925, -70.0483343 -15.8235145)"
10251708991,10251708992,0,1120875800,nan,residential,False,4.838323233609934,"LINESTRING (-70.0484669 -15.8230925, -70.0484775 -15.8230502)"
10251708991,10251708990,0,1120875803,nan,residential,False,68.84322899116803,"LINESTRING (-70.0484669 -15.8230925, -70.0490781 -15.8232862)"
10251708992,10251708991,0,1120875800,nan,residential,False,4.838323233609934,"LINESTRING (-70.0484775 -15.8230502, -70.0484669 -15.8230925)"
10251708992,10251708983,0,1120875800,nan,residential,False,62.02571982254155,"LINESTRING (-70.0484775 -15.8230502, -70.0485754 -15.8225004)"
10251708992,10251708996,0,1120875804,nan,residential,False,33.5182116496989,"LINESTRING (-70.0484775 -15.8230502, -70.0482303 -15.822865)"
10251708993,10251708989,0,1120875796,nan,residential,False,50.5381871201277,"LINESTRING (-70.0478562 -15.8225859, -70.048136 -15.8222197)"
10251708993,10251708996,0,1120875804,nan,residential,False,50.644819542721905,"LINESTRING (-70.0478562 -15.8225859, -70.0482303 -15.822865)"
10251708993,10251708995,0,1120875796,nan,residential,False,50.064917430695964,"LINESTRING (-70.0478562 -15.8225859, -70.0477964 -15.8226637, -70.0475802 -15.8229495)"
10251708994,10251708995,0,1120875805,nan,residential,False,52.24037479933315,"LINESTRING (-70.0479782 -15.8232217, -70.0475802 -15.8229495)"
10251708994,10251708986,0,1167863546,nan,residential,False,21.0534340874899,"LINESTRING (-70.0479782 -15.8232217, -70.0478772 -15.8233842)"
10251708994,10251708996,0,1167863546,nan,residential,False,47.964176179273885,"LINESTRING (-70.0479782 -15.8232217, -70.0482303 -15.822865)"
10251708995,10251708968,0,1120875796,nan,residential,False,40.62825319379037,"LINESTRING (-70.0475802 -15.8229495, -70.0473557 -15.8232442)"
10251708995,10251708994,0,1120875805,nan,residential,False,52.24037479933315,"LINESTRING (-70.0475802 -15.8229495, -70.0479782 -15.8232217)"
10251708995,10251708993,0,1120875796,nan,residential,False,50.064917430695964,"LINESTRING (-70.0475802 -15.8229495, -70.0477964 -15.8226637, -70.0478562 -15.8225859)"
10251708996,10251708993,0,1120875804,nan,residential,False,50.644819542721905,"LINESTRING (-70.0482303 -15.822865, -70.0478562 -15.8225859)"
10251708996,10251708992,0,1120875804,nan,residential,False,33.5182116496989,"LINESTRING (-70.0482303 -15.822865, -70.0484775 -15.8230502)"
10251708996,10251708994,0,1167863546,nan,residential,False,47.964176179273885,"LINESTRING (-70.0482303 -15.822865, -70.0479782 -15.8232217)"
10251709000,10251709001,0,1120875806,nan,residential,False,47.516503562868984,"LINESTRING (-70.0498511 -15.8217551, -70.0494097 -15.8217076)"
10251709000,10841561924,0,884863084,nan,residential,False,110.17785218097288,"LINESTRING (-70.0498511 -15.8217551, -70.0497549 -15.8223506, -70.0496866 -15.8227332)"
10251709000,8228625285,0,884863084,nan,residential,False,106.86494235289774,"LINESTRING (-70.0498511 -15.8217551, -70.049956 -15.820992, -70.0499975 -15.8208049)"
10251709001,10251708970,0,683379360,nan,residential,False,112.91194429687647,"LINESTRING (-70.0494097 -15.8217076, -70.0492166 -15.8227059)"
10251709001,10251708980,0,683379360,nan,residential,False,12.127920193278133,"LINESTRING (-70.0494097 -15.8217076, -70.0493992 -15.821599)"
10251709001,10251709000,0,1120875806,nan,residential,False,47.516503562868984,"LINESTRING (-70.0494097 -15.8217076, -70.0498511 -15.8217551)"
10251709003,10844999854,0,584493348,nan,residential,False,71.37697064912133,"LINESTRING (-70.0472684 -15.8206543, -70.0476077 -15.8201016)"
10251709003,10251709004,0,1120875807,nan,residential,False,79.09071407517804,"LINESTRING (-70.0472684 -15.8206543, -70.0465419 -15.820786)"
10251709003,5587223732,0,584493348,nan,residential,False,101.79252643982991,"LINESTRING (-70.0472684 -15.8206543, -70.0468883 -15.8212848, -70.0467592 -15.821424)"
10251709004,5587223733,0,584493350,nan,residential,False,87.49604490867446,"LINESTRING (-70.0465419 -15.820786, -70.0462958 -15.8200356)"
